project_id,project_name,description,country_name,state_name,city_name,currency,budget_raw,budget_usd_clean,sector_main,project_type,is_infrastructure_project,is_megaproject,delivery_method,timestamp,timestamp_label,source,url,failed_or_problematic
56,Stormwater Management Pond # PD03-02 Sediment Management,"This project will remove and dispose of 2,600 m3 of sediment from the pond. The project includes cleaning of outlets and restoration of the disturbed area. The majority of the Town’s storm water ponds had been constructed with permanent storage volume (wet ponds). The purpose of the permanent storage volume in a pond is to allow suspended solids (sediment) from the runoff to settle down in the pond bottom and release the treated water to the creek. Over time, the pond will accumulate sediment which will reduce the permanent storage, impacting the sediment removal efficiency of the pond drastically, resulting in untreated water being released to the Creek. The Town of Whitby conducted a ponds need study in 2011 to evaluate the pond permanent storage capacity. A bathymetric survey revealed that a fair amount of sediment had accumulated in the ponds and a majority of the ponds require cleanout. Under this project accumulated sediment in the pond will be removed allowing for the required permanent storage in the pond. The resulting pond will perform to its design efficiency which will improve the quality of the runoff released to the creeks. The removal works are capitalized as they extend the life of the asset.",Canada,Ontario,Unknown,CAD,395000.0,304852.31,"Water Supply And Storage, Government",Unknown,False,False,Unknown,2018-07-01,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
57,Interior & Exterior Renovations,"Housing Northwest Territories is requesting tenders for Interior & Exterior Renovations to HELP 12-33-3129,in Deline, NT",Canada,Northwest Territories,Deline,CAD,61081.0,46919.186907,"Residential, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2022-10-31,publish_date,DODGE,https://www.construction.com/projects/dr-202200792462-interior-exterior-renovations,0
58,Fire Station (addition),addition to fire station,Canada,Quebec,Levis,CAD,1000000.0,797626.0,"Government, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-10-26,publish_date,DODGE,https://www.construction.com/projects/dr-201400412765-fire-station-addition,0
59,Trails Wayfinding Signage with Mapping,"The project will install wayfinding signage throughout the trail system in East Gwillimbury, Ontario.",Canada,Ontario,Unknown,CAD,68000.0,50614.44,Government,Unknown,True,False,Unknown,2023-09-05,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
60,Intersection Accessibility Improvements & Pedestrian Crossov,"The scope of works includes: Removal and replacement of deficient concrete curbs and sidewalks, installation of accessible pedestrian signals (APS) (ducts and footings only), installation of Type C pedestrian crossovers complete with flashing beacons powered by solar panel, installation of tactile plates, road restoration and landscape restoration, and signage, and line paint improvements. The work is located within the Municipality of Clarington at the following locations: Intersection of Lo...",Canada,Ontario,Clarington,CAD,331902.0,247044.61566,"Car Parking, Cement, Solar, Government, Road, Power Generation (Ccgt), Automotive, Commercial",Unknown,True,False,Unknown,2024-07-18,publish_date,DODGE,https://www.construction.com/projects/dr-202400114310-intersection-accessibility-improvements-pedestrian-crossov,0
61,Lakelse Park Picnic Site Water Upgrades,Lakelse Park Picnic Site Water Upgrades,Canada,British Columbia,Victoria,CAD,2999999.0,2232989.25567,"Water Supply And Storage, Car Parking, Government, Automotive, Commercial, Waste Processing And Treatment",Unknown,True,False,Unknown,2023-04-17,publish_date,DODGE,https://www.construction.com/projects/dr-202300112206-lakelse-park-picnic-site-water-upgrades,0
62,Stormwater management pond # PD48-01 sediment management.,"Remove and dispose of 1,500 m3 of sediment from the pond,  clean out the outlets and restore ation of the disturbed area.",Canada,Ontario,Unknown,CAD,141300.0,106485.7995,"Commercial, Government, Water Supply And Storage",Unknown,True,False,Unknown,2019-05-01,extracted_timestamp,Ontario Builds,Missing URL,0
63,Willow Heights,development of 22 townhouse units.,Canada,British Columbia,Langley,CAD,9999999.0,7443299.25567,"Manufacturing (Industrial), Residential, Commercial",Unknown,False,False,Unknown,2024-10-16,publish_date,DODGE,https://www.construction.com/projects/dr-201900818162-willow-heights,0
64,Beach Grove Home Exiting & Pathway Upgrades,"Scope of Work includes but is not necessarily limited to Exterior pathways and sidewalks - Demolition and replacement of existing concrete sidewalks with new, Demolition of existing concrete pathways and replacement with wider asphalt paved pathways. Main Entrance renovations - Removal and replacement of existing aluminum exterior and interior entrance doors and storefront framing with new. Electrical renovations to accommodate new electrical hardware and coordination with security and fire a...",Canada,Prince Edward Island,Charlottetown,CAD,629430.0,468503.6319,"Hospital, Car Parking, Steel, Road, Cement, Power Generation (Ccgt), Metal, Residential, Automotive, Commercial, Hotel",Unknown,True,False,Unknown,2024-06-27,publish_date,DODGE,https://www.construction.com/projects/dr-202400190001-beach-grove-home-exiting-pathway-upgrades,0
65,152 Street Upgrades with Nicomekl Bridge Twinning,"The project involved the widening of 152 Street from two to four lanes between the Nicomekl and Serpentine rivers, including the twinning of the Nicomekl River Bridge with a new two-lane northbound bridge. The upgrade also added a multi-use path for walking and cycling, improved transit shelters, and a raised road for better flood protection, enhancing safety, reducing congestion, and supporting efficient movement along this key corridor.",Canada,British Columbia,Surrey,CAD,44400000.0,33048252.0,"Road, Bridge, Government",Unknown,True,False,Unknown,2025-07-31,extracted_timestamp,Indo-Canadian Voice,https://voiceonline.com/surrey-completes-152-street-upgrade-with-nicomekl-bridge-twinning/,0
66,Bridgetown Artificial Track Complex,"To design and build an outdoor recreation complex in the community of Bridgetown. The recreation hub will include two artificial turf sports fields, an 8-lane artificial track including synthetic jumping runways and pits, and underground drainage and necessary amenities to ensure that the facility is capable of hosting provincial events.",Canada,Nova Scotia,Unknown,CAD,3379061.73,3379061.73,"Road, Government",Unknown,True,False,Unknown,2019-07-01,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
67,Street North - Road Resurfacing,Tender for First Street North - Road Resurfacing,Canada,Ontario,Hamilton,CAD,293860.0,234390.37636,"Commercial, Road, Government",Unknown,True,False,Unknown,2021-07-02,publish_date,DODGE,https://www.construction.com/projects/dr-202100648462-street-north-road-resurfacing,0
68,Deslippe Drain,"The Town of Amherstburg wishes to seek a qualified contractor to complete the work for Future Open Channel Improvements including a move off and Culvert Replacements as specified for Lot 74 to Lot 76 Concession 6, Lot 44 and 1, Concession 5 and Lot 1 to 4, Amherstburg, ON.",Canada,Ontario,Amherstburg,CAD,917329.0,682795.49457,"Water Supply And Storage, Government, Commercial, Waste Processing And Treatment",Unknown,True,False,Unknown,2025-07-28,publish_date,DODGE,https://www.construction.com/projects/dr-202500296316-deslippe-drain,0
69,Sanitary Pumping Station 2 Upgrades,"Upgrading of Sanitary Pumping Station No. 2, Tide Head, N.-B. - In general, the Work consists of the replacement of the existing pumps, motors and controls and the addition of a generator.",Canada,New Brunswick,Tide Head,CAD,2999999.0,2392877.20237399,"Water Supply And Storage, Waste Processing And Treatment, Commercial, Manufacturing (Industrial)",Unknown,True,False,Unknown,2021-04-22,publish_date,DODGE,https://www.construction.com/projects/dr-202100577922-sanitary-pumping-station-2-upgrades,0
70,Merton St Residential Dwelling,3 storey long semi detached dwelling - secondary dwelling unit in basement of each half - HVAC - concrete - paving - electrical - foundation - heating - plumbing - heat generation and air distribution - Masonry - Mechanical - Windows - Doors - Insulation,Canada,Ontario,Ottawa,CAD,4999999.0,3840734.231853,"Commercial, Cement, Power Generation (Ccgt), Residential, Road, Manufacturing (Industrial)",Unknown,True,False,Unknown,2022-08-05,publish_date,DODGE,https://www.construction.com/projects/dr-201800793081-merton-st-residential-dwelling,0
71,Charlotte County Leveling Asphalt Concrete,Leveling With Asphalt Concrete Route 780 Hillcrest Court To Spear Road Area Route 780 Gillespie Brook Area To Route 175 Route 785 Black Meadow Brook Area To Red Rock Road Glebe Road Route 127 To Route 127 (In Loop - South To North) Welch Cove Road Junction Of Mcpherson Beach Road And Little Lepreau Road To Ridge Road Area Total - 19.0 Charlotte County,Canada,New Brunswick,Fredericton,CAD,975525.0,749346.602175,"Cement, Road, Commercial, Manufacturing (Industrial)",Unknown,True,False,Unknown,2022-07-07,publish_date,DODGE,https://www.construction.com/projects/dr-202200664503-charlotte-county-leveling-asphalt-concrete,0
72,Yonge & King - Condo Development,A proposed condo development with a total of 80 units.,Canada,Ontario,Richmond Hill,CAD,14999999.0,11522204.231853,"Residential, Manufacturing (Industrial), Commercial",Unknown,False,False,Unknown,2022-05-13,publish_date,DODGE,https://www.construction.com/projects/dr-202100763871-yonge-king-condo-development,0
73,Cherry Grove Fire Hall,No Description,Canada,Alberta,Bonnyville,CAD,9999999.0,7443299.25567,"Government, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2024-05-16,publish_date,DODGE,https://www.construction.com/projects/dr-202300387018-cherry-grove-fire-hall,0
74,Interior Redevelopment and Repair of the Toilet Block,"Quebec City - #89987 - Interior redevelopment and repair of the toilet block of the Chapelle du Parc Victoria at 6, rue Robert-Rumilly in the borough of La Cit -Limoilou.",Canada,Quebec,Quebec,CAD,199999.0,148865.25567,"Government, Oil And Gas, Commercial",Unknown,False,False,Unknown,2024-03-26,publish_date,DODGE,https://www.construction.com/projects/dr-202400110576-interior-redevelopment-and-repair-of-the-toilet-block,0
75,Shepherds of Good Hope Supportive Housing Building,Ground floor community space - 42 studio apartment units (transitional housing from homeless shelters) - site work - foundations - concrete -masonry - carpentry - insulation - electrical - mechanical - plumbing -HVAC - heat generation & air distribution - ventilation - doors - windows - landscaping,Canada,Ontario,Ottawa,CAD,14999999.0,11522204.231853,"Commercial, Cement, Power Generation (Ccgt), Residential, Road, Manufacturing (Industrial)",Unknown,True,False,Unknown,2022-06-21,publish_date,DODGE,https://www.construction.com/projects/dr-201800505426-shepherds-of-good-hope-supportive-housing-building,0
76,Enhanced COVID mitigation through HVAC upgrade.,The project will upgrade the HVAC system at the Strathmere Lodge long-term care home.,Canada,Ontario,Unknown,CAD,2177956.0,1672990.367532,"Residential, Government",Unknown,False,False,Unknown,2022-05-18,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
